object_id,object_name,object_locality,photo_title,photo_city,photo_file,score,action,image_url,credit,rights_end,breakdown
https://data.datatourisme.fr/13/00df2747-66b1-3cd0-aab7-ed3cde82fa53,Circuit Le bois de Champeaux,Ronnet,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/00eac26c-5f4e-31ef-ae4e-cb837b9c8046,Fort de la Platte,Bourg-Saint-Maurice,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/00f338d7-e176-30fd-ae24-abe0508fd5ac,Marché de Bellevue,Saint-Étienne,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/00fb6adb-e8ed-3b89-939d-f9483659276b,La Boule de Neige,Samoëns,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/00fcb3f4-33e5-3c07-aaa5-1fd229cdb570,Camping de Ripan,Bessenay,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/01087e88-f3d8-3a99-9e44-92d1e8d5a65b,Camping le Grand Cerf,Le Grand-Serre,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/011d17cb-91ba-35bb-9c1c-d7f44a93778f,Stade de slalom,Vaujany,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/01333b95-4699-3dc5-890a-55ea95ba9ab0,Festibois - parcours long,Naucelles,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/0141b87a-ed6e-35db-801a-cec20bfa41a8,Le Grand Angle,Voiron,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/0147e543-53f1-36b3-afb5-62fed85141ff,Embarcadère de Meillerie,Meillerie,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/014be4f1-7043-3a4a-8feb-46c4c6966b19,Le Comptoir de Nos Pères,Retournac,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/0152e738-d8cb-3b0a-bef0-091d7b6f4753,Marché d'Amplepuis,Amplepuis,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/01670b55-bc60-3e27-8361-fdd8bee8d756,Pumptrack de Gières,Gières,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/016b51b6-479c-3a46-88e9-f293ac930a79,Eglise de Reyvroz,Reyvroz,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/018ae434-96e6-3007-bfd6-329d592e3e8d,Exposition Flore de Vanoise,Modane,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/0196ae1f-6f57-3ed3-9014-0e90e1d5d297,Zabski - Isabelle Lafont,Samoëns,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/01bd0ded-071c-3da1-9158-43676381dfc7,Le sentier de l'eau,Gresse-en-Vercors,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/01c783ad-fe09-367a-9c24-efa819616e1a,Fête de la bière | Saugues,Saugues,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/01cfb52f-8e1c-3358-b3aa-964ceee7179d,Le sentier du Renard - PR n°51,Billy,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/01dbfcd9-a81e-3992-a1d1-9b22ffa86bc1,Le chamois d'or,Le Percy,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/01e734c3-c316-34d2-9b36-0090625068dc,Hôtel d'Ainay,Lyon 2e Arrondissement,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
https://data.datatourisme.fr/13/01ed2985-1d13-3351-9946-904e43c20bf5,Courts  de Tennis,Hauterives,"Aven d'Orgnac, Grand site de France - Ardèche méridionale",,ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,85.5,skip_has_image,/static/img/phototheque/ar25128-J.Audigier-orgnac_103807.jpg-4000px.JPG,© J. Audigier,01/10/2028,"{'joint': 85.5, 'title': 85.5}"
